name,base_id,char_definitionId
Tusken Chieftain,TUSKENCHIEFTAIN,TUSKENCHIEFTAIN:TWO_STAR
Tusken Chieftain,TUSKENCHIEFTAIN,TUSKENCHIEFTAIN:FIVE_STAR
Tusken Chieftain,TUSKENCHIEFTAIN,TUSKENCHIEFTAIN:ONE_STAR
Tusken Chieftain,TUSKENCHIEFTAIN,TUSKENCHIEFTAIN:THREE_STAR
Tusken Chieftain,TUSKENCHIEFTAIN,TUSKENCHIEFTAIN:FOUR_STAR
Tusken Chieftain,TUSKENCHIEFTAIN,TUSKENCHIEFTAIN:SEVEN_STAR
Tusken Chieftain,TUSKENCHIEFTAIN,TUSKENCHIEFTAIN:SIX_STAR
Slave I,SLAVE1,SLAVE1:TWO_STAR
Slave I,SLAVE1,SLAVE1:SIX_STAR
Slave I,SLAVE1,SLAVE1:FIVE_STAR
Slave I,SLAVE1,SLAVE1:THREE_STAR
Slave I,SLAVE1,SLAVE1:ONE_STAR
Slave I,SLAVE1,SLAVE1:SEVEN_STAR
Slave I,SLAVE1,SLAVE1:FOUR_STAR
Ezra Bridger,EZRABRIDGERS3,EZRABRIDGERS3:SIX_STAR
Ezra Bridger,EZRABRIDGERS3,EZRABRIDGERS3:FIVE_STAR
Ezra Bridger,EZRABRIDGERS3,EZRABRIDGERS3:TWO_STAR
Ezra Bridger,EZRABRIDGERS3,EZRABRIDGERS3:FOUR_STAR
Ezra Bridger,EZRABRIDGERS3,EZRABRIDGERS3:SEVEN_STAR
Ezra Bridger,EZRABRIDGERS3,EZRABRIDGERS3:THREE_STAR
Ezra Bridger,EZRABRIDGERS3,EZRABRIDGERS3:ONE_STAR
Threepio & Chewie,C3POCHEWBACCA,C3POCHEWBACCA:TWO_STAR
Threepio & Chewie,C3POCHEWBACCA,C3POCHEWBACCA:SIX_STAR
Threepio & Chewie,C3POCHEWBACCA,C3POCHEWBACCA:FIVE_STAR
Threepio & Chewie,C3POCHEWBACCA,C3POCHEWBACCA:THREE_STAR
Threepio & Chewie,C3POCHEWBACCA,C3POCHEWBACCA:ONE_STAR
Threepio & Chewie,C3POCHEWBACCA,C3POCHEWBACCA:SEVEN_STAR
Threepio & Chewie,C3POCHEWBACCA,C3POCHEWBACCA:FOUR_STAR
Range Trooper,RANGETROOPER,RANGETROOPER:SIX_STAR
Range Trooper,RANGETROOPER,RANGETROOPER:FIVE_STAR
Range Trooper,RANGETROOPER,RANGETROOPER:TWO_STAR
Range Trooper,RANGETROOPER,RANGETROOPER:SEVEN_STAR
Range Trooper,RANGETROOPER,RANGETROOPER:FOUR_STAR
Range Trooper,RANGETROOPER,RANGETROOPER:ONE_STAR
Range Trooper,RANGETROOPER,RANGETROOPER:THREE_STAR
Wedge Antilles,WEDGEANTILLES,WEDGEANTILLES:SIX_STAR
Wedge Antilles,WEDGEANTILLES,WEDGEANTILLES:FIVE_STAR
Wedge Antilles,WEDGEANTILLES,WEDGEANTILLES:TWO_STAR
Wedge Antilles,WEDGEANTILLES,WEDGEANTILLES:ONE_STAR
Wedge Antilles,WEDGEANTILLES,WEDGEANTILLES:THREE_STAR
Wedge Antilles,WEDGEANTILLES,WEDGEANTILLES:SEVEN_STAR
Wedge Antilles,WEDGEANTILLES,WEDGEANTILLES:FOUR_STAR
Tech,BADBATCHTECH,BADBATCHTECH:TWO_STAR
Tech,BADBATCHTECH,BADBATCHTECH:SIX_STAR
Tech,BADBATCHTECH,BADBATCHTECH:FIVE_STAR
Tech,BADBATCHTECH,BADBATCHTECH:THREE_STAR
Tech,BADBATCHTECH,BADBATCHTECH:ONE_STAR
Tech,BADBATCHTECH,BADBATCHTECH:SEVEN_STAR
Tech,BADBATCHTECH,BADBATCHTECH:FOUR_STAR
Bistan,BISTAN,BISTAN:TWO_STAR
Bistan,BISTAN,BISTAN:FOUR_STAR
Bistan,BISTAN,BISTAN:FIVE_STAR
Bistan,BISTAN,BISTAN:ONE_STAR
Bistan,BISTAN,BISTAN:THREE_STAR
Bistan,BISTAN,BISTAN:SEVEN_STAR
Bistan,BISTAN,BISTAN:SIX_STAR
IG-11,IG11,IG11:TWO_STAR
IG-11,IG11,IG11:FOUR_STAR
IG-11,IG11,IG11:FIVE_STAR
IG-11,IG11,IG11:ONE_STAR
IG-11,IG11,IG11:THREE_STAR
IG-11,IG11,IG11:SEVEN_STAR
IG-11,IG11,IG11:SIX_STAR
First Order Executioner,FIRSTORDEREXECUTIONER,FIRSTORDEREXECUTIONER:SIX_STAR
First Order Executioner,FIRSTORDEREXECUTIONER,FIRSTORDEREXECUTIONER:TWO_STAR
First Order Executioner,FIRSTORDEREXECUTIONER,FIRSTORDEREXECUTIONER:FIVE_STAR
First Order Executioner,FIRSTORDEREXECUTIONER,FIRSTORDEREXECUTIONER:THREE_STAR
First Order Executioner,FIRSTORDEREXECUTIONER,FIRSTORDEREXECUTIONER:ONE_STAR
First Order Executioner,FIRSTORDEREXECUTIONER,FIRSTORDEREXECUTIONER:SEVEN_STAR
First Order Executioner,FIRSTORDEREXECUTIONER,FIRSTORDEREXECUTIONER:FOUR_STAR
The Mandalorian,THEMANDALORIAN,THEMANDALORIAN:THREE_STAR
The Mandalorian,THEMANDALORIAN,THEMANDALORIAN:TWO_STAR
The Mandalorian,THEMANDALORIAN,THEMANDALORIAN:FIVE_STAR
The Mandalorian,THEMANDALORIAN,THEMANDALORIAN:SIX_STAR
The Mandalorian,THEMANDALORIAN,THEMANDALORIAN:ONE_STAR
The Mandalorian,THEMANDALORIAN,THEMANDALORIAN:SEVEN_STAR
The Mandalorian,THEMANDALORIAN,THEMANDALORIAN:FOUR_STAR
Dash Rendar,DASHRENDAR,DASHRENDAR:SIX_STAR
Dash Rendar,DASHRENDAR,DASHRENDAR:TWO_STAR
Dash Rendar,DASHRENDAR,DASHRENDAR:FIVE_STAR
Dash Rendar,DASHRENDAR,DASHRENDAR:THREE_STAR
Dash Rendar,DASHRENDAR,DASHRENDAR:ONE_STAR
Dash Rendar,DASHRENDAR,DASHRENDAR:FOUR_STAR
Dash Rendar,DASHRENDAR,DASHRENDAR:SEVEN_STAR
Darth Talon,DARTHTALON,DARTHTALON:THREE_STAR
Darth Talon,DARTHTALON,DARTHTALON:TWO_STAR
Darth Talon,DARTHTALON,DARTHTALON:FIVE_STAR
Darth Talon,DARTHTALON,DARTHTALON:SIX_STAR
Darth Talon,DARTHTALON,DARTHTALON:ONE_STAR
Darth Talon,DARTHTALON,DARTHTALON:SEVEN_STAR
Darth Talon,DARTHTALON,DARTHTALON:FOUR_STAR
Kylo Ren's Command Shuttle,COMMANDSHUTTLE,COMMANDSHUTTLE:SIX_STAR
Kylo Ren's Command Shuttle,COMMANDSHUTTLE,COMMANDSHUTTLE:TWO_STAR
Kylo Ren's Command Shuttle,COMMANDSHUTTLE,COMMANDSHUTTLE:FIVE_STAR
Kylo Ren's Command Shuttle,COMMANDSHUTTLE,COMMANDSHUTTLE:THREE_STAR
Kylo Ren's Command Shuttle,COMMANDSHUTTLE,COMMANDSHUTTLE:ONE_STAR
Kylo Ren's Command Shuttle,COMMANDSHUTTLE,COMMANDSHUTTLE:SEVEN_STAR
Kylo Ren's Command Shuttle,COMMANDSHUTTLE,COMMANDSHUTTLE:FOUR_STAR
Rebel Officer Leia Organa,HOTHLEIA,HOTHLEIA:FOUR_STAR
Rebel Officer Leia Organa,HOTHLEIA,HOTHLEIA:FIVE_STAR
Rebel Officer Leia Organa,HOTHLEIA,HOTHLEIA:THREE_STAR
Rebel Officer Leia Organa,HOTHLEIA,HOTHLEIA:ONE_STAR
Rebel Officer Leia Organa,HOTHLEIA,HOTHLEIA:TWO_STAR
Rebel Officer Leia Organa,HOTHLEIA,HOTHLEIA:SEVEN_STAR
Rebel Officer Leia Organa,HOTHLEIA,HOTHLEIA:SIX_STAR
Jango Fett,JANGOFETT,JANGOFETT:THREE_STAR
Jango Fett,JANGOFETT,JANGOFETT:FIVE_STAR
Jango Fett,JANGOFETT,JANGOFETT:TWO_STAR
Jango Fett,JANGOFETT,JANGOFETT:ONE_STAR
Jango Fett,JANGOFETT,JANGOFETT:SIX_STAR
Jango Fett,JANGOFETT,JANGOFETT:SEVEN_STAR
Jango Fett,JANGOFETT,JANGOFETT:FOUR_STAR
General Grievous,GRIEVOUS,GRIEVOUS:THREE_STAR
General Grievous,GRIEVOUS,GRIEVOUS:ONE_STAR
General Grievous,GRIEVOUS,GRIEVOUS:TWO_STAR
General Grievous,GRIEVOUS,GRIEVOUS:FIVE_STAR
General Grievous,GRIEVOUS,GRIEVOUS:FOUR_STAR
General Grievous,GRIEVOUS,GRIEVOUS:SIX_STAR
General Grievous,GRIEVOUS,GRIEVOUS:SEVEN_STAR
Jawa Engineer,JAWAENGINEER,JAWAENGINEER:ONE_STAR
Jawa Engineer,JAWAENGINEER,JAWAENGINEER:TWO_STAR
Jawa Engineer,JAWAENGINEER,JAWAENGINEER:FIVE_STAR
Jawa Engineer,JAWAENGINEER,JAWAENGINEER:THREE_STAR
Jawa Engineer,JAWAENGINEER,JAWAENGINEER:SIX_STAR
Jawa Engineer,JAWAENGINEER,JAWAENGINEER:FOUR_STAR
Jawa Engineer,JAWAENGINEER,JAWAENGINEER:SEVEN_STAR
Tusken Raider,TUSKENRAIDER,TUSKENRAIDER:SIX_STAR
Tusken Raider,TUSKENRAIDER,TUSKENRAIDER:TWO_STAR
Tusken Raider,TUSKENRAIDER,TUSKENRAIDER:FIVE_STAR
Tusken Raider,TUSKENRAIDER,TUSKENRAIDER:THREE_STAR
Tusken Raider,TUSKENRAIDER,TUSKENRAIDER:ONE_STAR
Tusken Raider,TUSKENRAIDER,TUSKENRAIDER:FOUR_STAR
Tusken Raider,TUSKENRAIDER,TUSKENRAIDER:SEVEN_STAR
Executor,CAPITALEXECUTOR,CAPITALEXECUTOR:ONE_STAR
Executor,CAPITALEXECUTOR,CAPITALEXECUTOR:TWO_STAR
Executor,CAPITALEXECUTOR,CAPITALEXECUTOR:FIVE_STAR
Executor,CAPITALEXECUTOR,CAPITALEXECUTOR:SIX_STAR
Executor,CAPITALEXECUTOR,CAPITALEXECUTOR:THREE_STAR
Executor,CAPITALEXECUTOR,CAPITALEXECUTOR:SEVEN_STAR
Executor,CAPITALEXECUTOR,CAPITALEXECUTOR:FOUR_STAR
Ahsoka Tano's Jedi Starfighter,JEDISTARFIGHTERAHSOKATANO,JEDISTARFIGHTERAHSOKATANO:FIVE_STAR
Ahsoka Tano's Jedi Starfighter,JEDISTARFIGHTERAHSOKATANO,JEDISTARFIGHTERAHSOKATANO:THREE_STAR
Ahsoka Tano's Jedi Starfighter,JEDISTARFIGHTERAHSOKATANO,JEDISTARFIGHTERAHSOKATANO:TWO_STAR
Ahsoka Tano's Jedi Starfighter,JEDISTARFIGHTERAHSOKATANO,JEDISTARFIGHTERAHSOKATANO:ONE_STAR
Ahsoka Tano's Jedi Starfighter,JEDISTARFIGHTERAHSOKATANO,JEDISTARFIGHTERAHSOKATANO:FOUR_STAR
Ahsoka Tano's Jedi Starfighter,JEDISTARFIGHTERAHSOKATANO,JEDISTARFIGHTERAHSOKATANO:SEVEN_STAR
Ahsoka Tano's Jedi Starfighter,JEDISTARFIGHTERAHSOKATANO,JEDISTARFIGHTERAHSOKATANO:SIX_STAR
Sith Empire Trooper,SITHTROOPER,SITHTROOPER:SIX_STAR
Sith Empire Trooper,SITHTROOPER,SITHTROOPER:FIVE_STAR
Sith Empire Trooper,SITHTROOPER,SITHTROOPER:ONE_STAR
Sith Empire Trooper,SITHTROOPER,SITHTROOPER:TWO_STAR
Sith Empire Trooper,SITHTROOPER,SITHTROOPER:THREE_STAR
Sith Empire Trooper,SITHTROOPER,SITHTROOPER:SEVEN_STAR
Sith Empire Trooper,SITHTROOPER,SITHTROOPER:FOUR_STAR
Ahsoka Tano (Fulcrum),FULCRUMAHSOKA,FULCRUMAHSOKA:FIVE_STAR
Ahsoka Tano (Fulcrum),FULCRUMAHSOKA,FULCRUMAHSOKA:THREE_STAR
Ahsoka Tano (Fulcrum),FULCRUMAHSOKA,FULCRUMAHSOKA:ONE_STAR
Ahsoka Tano (Fulcrum),FULCRUMAHSOKA,FULCRUMAHSOKA:TWO_STAR
Ahsoka Tano (Fulcrum),FULCRUMAHSOKA,FULCRUMAHSOKA:FOUR_STAR
Ahsoka Tano (Fulcrum),FULCRUMAHSOKA,FULCRUMAHSOKA:SEVEN_STAR
Ahsoka Tano (Fulcrum),FULCRUMAHSOKA,FULCRUMAHSOKA:SIX_STAR
Chopper,CHOPPERS3,CHOPPERS3:FIVE_STAR
Chopper,CHOPPERS3,CHOPPERS3:TWO_STAR
Chopper,CHOPPERS3,CHOPPERS3:THREE_STAR
Chopper,CHOPPERS3,CHOPPERS3:ONE_STAR
Chopper,CHOPPERS3,CHOPPERS3:FOUR_STAR
Chopper,CHOPPERS3,CHOPPERS3:SEVEN_STAR
Chopper,CHOPPERS3,CHOPPERS3:SIX_STAR
Grand Master Yoda,GRANDMASTERYODA,GRANDMASTERYODA:ONE_STAR
Grand Master Yoda,GRANDMASTERYODA,GRANDMASTERYODA:TWO_STAR
Grand Master Yoda,GRANDMASTERYODA,GRANDMASTERYODA:FIVE_STAR
Grand Master Yoda,GRANDMASTERYODA,GRANDMASTERYODA:SIX_STAR
Grand Master Yoda,GRANDMASTERYODA,GRANDMASTERYODA:THREE_STAR
Grand Master Yoda,GRANDMASTERYODA,GRANDMASTERYODA:FOUR_STAR
Grand Master Yoda,GRANDMASTERYODA,GRANDMASTERYODA:SEVEN_STAR
Darth Traya,DARTHTRAYA,DARTHTRAYA:FIVE_STAR
Darth Traya,DARTHTRAYA,DARTHTRAYA:THREE_STAR
Darth Traya,DARTHTRAYA,DARTHTRAYA:ONE_STAR
Darth Traya,DARTHTRAYA,DARTHTRAYA:TWO_STAR
Darth Traya,DARTHTRAYA,DARTHTRAYA:FOUR_STAR
Darth Traya,DARTHTRAYA,DARTHTRAYA:SEVEN_STAR
Darth Traya,DARTHTRAYA,DARTHTRAYA:SIX_STAR
Supreme Leader Kylo Ren,SUPREMELEADERKYLOREN,SUPREMELEADERKYLOREN:TWO_STAR
Supreme Leader Kylo Ren,SUPREMELEADERKYLOREN,SUPREMELEADERKYLOREN:ONE_STAR
Supreme Leader Kylo Ren,SUPREMELEADERKYLOREN,SUPREMELEADERKYLOREN:FIVE_STAR
Supreme Leader Kylo Ren,SUPREMELEADERKYLOREN,SUPREMELEADERKYLOREN:THREE_STAR
Supreme Leader Kylo Ren,SUPREMELEADERKYLOREN,SUPREMELEADERKYLOREN:SIX_STAR
Supreme Leader Kylo Ren,SUPREMELEADERKYLOREN,SUPREMELEADERKYLOREN:SEVEN_STAR
Supreme Leader Kylo Ren,SUPREMELEADERKYLOREN,SUPREMELEADERKYLOREN:FOUR_STAR
"Mara Jade, The Emperor's Hand",MARAJADE,MARAJADE:FIVE_STAR
"Mara Jade, The Emperor's Hand",MARAJADE,MARAJADE:FOUR_STAR
"Mara Jade, The Emperor's Hand",MARAJADE,MARAJADE:THREE_STAR
"Mara Jade, The Emperor's Hand",MARAJADE,MARAJADE:ONE_STAR
"Mara Jade, The Emperor's Hand",MARAJADE,MARAJADE:TWO_STAR
"Mara Jade, The Emperor's Hand",MARAJADE,MARAJADE:SIX_STAR
"Mara Jade, The Emperor's Hand",MARAJADE,MARAJADE:SEVEN_STAR
Carth Onasi,CARTHONASI,CARTHONASI:FIVE_STAR
Carth Onasi,CARTHONASI,CARTHONASI:FOUR_STAR
Carth Onasi,CARTHONASI,CARTHONASI:THREE_STAR
Carth Onasi,CARTHONASI,CARTHONASI:ONE_STAR
Carth Onasi,CARTHONASI,CARTHONASI:TWO_STAR
Carth Onasi,CARTHONASI,CARTHONASI:SIX_STAR
Carth Onasi,CARTHONASI,CARTHONASI:SEVEN_STAR
Kylo Ren (Unmasked),KYLORENUNMASKED,KYLORENUNMASKED:THREE_STAR
Kylo Ren (Unmasked),KYLORENUNMASKED,KYLORENUNMASKED:FIVE_STAR
Kylo Ren (Unmasked),KYLORENUNMASKED,KYLORENUNMASKED:ONE_STAR
Kylo Ren (Unmasked),KYLORENUNMASKED,KYLORENUNMASKED:TWO_STAR
Kylo Ren (Unmasked),KYLORENUNMASKED,KYLORENUNMASKED:SIX_STAR
Kylo Ren (Unmasked),KYLORENUNMASKED,KYLORENUNMASKED:SEVEN_STAR
Kylo Ren (Unmasked),KYLORENUNMASKED,KYLORENUNMASKED:FOUR_STAR
Jedi Knight Guardian,JEDIKNIGHTGUARDIAN,JEDIKNIGHTGUARDIAN:THREE_STAR
Jedi Knight Guardian,JEDIKNIGHTGUARDIAN,JEDIKNIGHTGUARDIAN:FIVE_STAR
Jedi Knight Guardian,JEDIKNIGHTGUARDIAN,JEDIKNIGHTGUARDIAN:ONE_STAR
Jedi Knight Guardian,JEDIKNIGHTGUARDIAN,JEDIKNIGHTGUARDIAN:TWO_STAR
Jedi Knight Guardian,JEDIKNIGHTGUARDIAN,JEDIKNIGHTGUARDIAN:SIX_STAR
Jedi Knight Guardian,JEDIKNIGHTGUARDIAN,JEDIKNIGHTGUARDIAN:FOUR_STAR
Jedi Knight Guardian,JEDIKNIGHTGUARDIAN,JEDIKNIGHTGUARDIAN:SEVEN_STAR
BT-1,BT1,BT1:FOUR_STAR
BT-1,BT1,BT1:FIVE_STAR
BT-1,BT1,BT1:THREE_STAR
BT-1,BT1,BT1:ONE_STAR
BT-1,BT1,BT1:TWO_STAR
BT-1,BT1,BT1:SIX_STAR
BT-1,BT1,BT1:SEVEN_STAR
Darth Malgus,DARTHMALGUS,DARTHMALGUS:ONE_STAR
Darth Malgus,DARTHMALGUS,DARTHMALGUS:TWO_STAR
Darth Malgus,DARTHMALGUS,DARTHMALGUS:FIVE_STAR
Darth Malgus,DARTHMALGUS,DARTHMALGUS:SIX_STAR
Darth Malgus,DARTHMALGUS,DARTHMALGUS:THREE_STAR
Darth Malgus,DARTHMALGUS,DARTHMALGUS:SEVEN_STAR
Darth Malgus,DARTHMALGUS,DARTHMALGUS:FOUR_STAR
Sana Starros,SANASTARROS,SANASTARROS:THREE_STAR
Sana Starros,SANASTARROS,SANASTARROS:FIVE_STAR
Sana Starros,SANASTARROS,SANASTARROS:ONE_STAR
Sana Starros,SANASTARROS,SANASTARROS:TWO_STAR
Sana Starros,SANASTARROS,SANASTARROS:SIX_STAR
Sana Starros,SANASTARROS,SANASTARROS:FOUR_STAR
Sana Starros,SANASTARROS,SANASTARROS:SEVEN_STAR
Hermit Yoda,HERMITYODA,HERMITYODA:THREE_STAR
Hermit Yoda,HERMITYODA,HERMITYODA:FIVE_STAR
Hermit Yoda,HERMITYODA,HERMITYODA:TWO_STAR
Hermit Yoda,HERMITYODA,HERMITYODA:ONE_STAR
Hermit Yoda,HERMITYODA,HERMITYODA:SIX_STAR
Hermit Yoda,HERMITYODA,HERMITYODA:SEVEN_STAR
Hermit Yoda,HERMITYODA,HERMITYODA:FOUR_STAR
HK-47,HK47,HK47:SIX_STAR
HK-47,HK47,HK47:FOUR_STAR
HK-47,HK47,HK47:FIVE_STAR
HK-47,HK47,HK47:TWO_STAR
HK-47,HK47,HK47:THREE_STAR
HK-47,HK47,HK47:ONE_STAR
HK-47,HK47,HK47:SEVEN_STAR
Grand Admiral Thrawn,GRANDADMIRALTHRAWN,GRANDADMIRALTHRAWN:SIX_STAR
Grand Admiral Thrawn,GRANDADMIRALTHRAWN,GRANDADMIRALTHRAWN:FIVE_STAR
Grand Admiral Thrawn,GRANDADMIRALTHRAWN,GRANDADMIRALTHRAWN:TWO_STAR
Grand Admiral Thrawn,GRANDADMIRALTHRAWN,GRANDADMIRALTHRAWN:ONE_STAR
Grand Admiral Thrawn,GRANDADMIRALTHRAWN,GRANDADMIRALTHRAWN:THREE_STAR
Grand Admiral Thrawn,GRANDADMIRALTHRAWN,GRANDADMIRALTHRAWN:FOUR_STAR
Grand Admiral Thrawn,GRANDADMIRALTHRAWN,GRANDADMIRALTHRAWN:SEVEN_STAR
Eeth Koth,EETHKOTH,EETHKOTH:TWO_STAR
Eeth Koth,EETHKOTH,EETHKOTH:ONE_STAR
Eeth Koth,EETHKOTH,EETHKOTH:THREE_STAR
Eeth Koth,EETHKOTH,EETHKOTH:FOUR_STAR
Eeth Koth,EETHKOTH,EETHKOTH:SIX_STAR
Eeth Koth,EETHKOTH,EETHKOTH:FIVE_STAR
Eeth Koth,EETHKOTH,EETHKOTH:SEVEN_STAR
Talia,TALIA,TALIA:ONE_STAR
Talia,TALIA,TALIA:TWO_STAR
Talia,TALIA,TALIA:THREE_STAR
Talia,TALIA,TALIA:FIVE_STAR
Talia,TALIA,TALIA:FOUR_STAR
Talia,TALIA,TALIA:SIX_STAR
Talia,TALIA,TALIA:SEVEN_STAR
Juhani,JUHANI,JUHANI:FIVE_STAR
Juhani,JUHANI,JUHANI:THREE_STAR
Juhani,JUHANI,JUHANI:TWO_STAR
Juhani,JUHANI,JUHANI:ONE_STAR
Juhani,JUHANI,JUHANI:SIX_STAR
Juhani,JUHANI,JUHANI:FOUR_STAR
Juhani,JUHANI,JUHANI:SEVEN_STAR
"CT-5555 ""Fives""",CT5555,CT5555:ONE_STAR
"CT-5555 ""Fives""",CT5555,CT5555:TWO_STAR
"CT-5555 ""Fives""",CT5555,CT5555:FIVE_STAR
"CT-5555 ""Fives""",CT5555,CT5555:THREE_STAR
"CT-5555 ""Fives""",CT5555,CT5555:FOUR_STAR
"CT-5555 ""Fives""",CT5555,CT5555:SIX_STAR
"CT-5555 ""Fives""",CT5555,CT5555:SEVEN_STAR
Scimitar,SITHINFILTRATOR,SITHINFILTRATOR:THREE_STAR
Scimitar,SITHINFILTRATOR,SITHINFILTRATOR:FIVE_STAR
Scimitar,SITHINFILTRATOR,SITHINFILTRATOR:SIX_STAR
Scimitar,SITHINFILTRATOR,SITHINFILTRATOR:TWO_STAR
Scimitar,SITHINFILTRATOR,SITHINFILTRATOR:ONE_STAR
Scimitar,SITHINFILTRATOR,SITHINFILTRATOR:FOUR_STAR
Scimitar,SITHINFILTRATOR,SITHINFILTRATOR:SEVEN_STAR
Cassian Andor,CASSIANANDOR,CASSIANANDOR:ONE_STAR
Cassian Andor,CASSIANANDOR,CASSIANANDOR:TWO_STAR
Cassian Andor,CASSIANANDOR,CASSIANANDOR:THREE_STAR
Cassian Andor,CASSIANANDOR,CASSIANANDOR:FIVE_STAR
Cassian Andor,CASSIANANDOR,CASSIANANDOR:FOUR_STAR
Cassian Andor,CASSIANANDOR,CASSIANANDOR:SIX_STAR
Cassian Andor,CASSIANANDOR,CASSIANANDOR:SEVEN_STAR
Luke Skywalker (Farmboy),LUKESKYWALKER,LUKESKYWALKER:TWO_STAR
Luke Skywalker (Farmboy),LUKESKYWALKER,LUKESKYWALKER:ONE_STAR
Luke Skywalker (Farmboy),LUKESKYWALKER,LUKESKYWALKER:THREE_STAR
Luke Skywalker (Farmboy),LUKESKYWALKER,LUKESKYWALKER:FIVE_STAR
Luke Skywalker (Farmboy),LUKESKYWALKER,LUKESKYWALKER:SIX_STAR
Luke Skywalker (Farmboy),LUKESKYWALKER,LUKESKYWALKER:FOUR_STAR
Luke Skywalker (Farmboy),LUKESKYWALKER,LUKESKYWALKER:SEVEN_STAR
Bastila Shan,BASTILASHAN,BASTILASHAN:ONE_STAR
Bastila Shan,BASTILASHAN,BASTILASHAN:TWO_STAR
Bastila Shan,BASTILASHAN,BASTILASHAN:FIVE_STAR
Bastila Shan,BASTILASHAN,BASTILASHAN:THREE_STAR
Bastila Shan,BASTILASHAN,BASTILASHAN:FOUR_STAR
Bastila Shan,BASTILASHAN,BASTILASHAN:SIX_STAR
Bastila Shan,BASTILASHAN,BASTILASHAN:SEVEN_STAR
Umbaran Starfighter,UMBARANSTARFIGHTER,UMBARANSTARFIGHTER:FIVE_STAR
Umbaran Starfighter,UMBARANSTARFIGHTER,UMBARANSTARFIGHTER:SIX_STAR
Umbaran Starfighter,UMBARANSTARFIGHTER,UMBARANSTARFIGHTER:TWO_STAR
Umbaran Starfighter,UMBARANSTARFIGHTER,UMBARANSTARFIGHTER:ONE_STAR
Umbaran Starfighter,UMBARANSTARFIGHTER,UMBARANSTARFIGHTER:THREE_STAR
Umbaran Starfighter,UMBARANSTARFIGHTER,UMBARANSTARFIGHTER:FOUR_STAR
Umbaran Starfighter,UMBARANSTARFIGHTER,UMBARANSTARFIGHTER:SEVEN_STAR
